cnn_score,smina_score,lig_rmsd,fmax_rmsd,rank
0.000479,-10.3550,8.6751,2.3524,18
0.003364,-10.3258,3.2302,2.2366,19
0.455696,-12.2007,6.7787,2.2382,1
0.000025,-10.1207,7.9638,2.2172,20
0.194097,-12.0224,8.1355,2.2665,2
0.586218,-11.9068,1.1986,2.2439,3
0.044821,-11.8104,5.6807,2.2441,4
0.013499,-11.5187,7.6608,2.2669,5
0.506599,-11.3756,6.3390,2.3661,6
0.001447,-11.2059,7.0649,2.2525,7
0.005335,-10.9847,8.6414,2.3374,8
0.000548,-10.9556,6.2750,2.2723,9
0.052811,-10.6244,3.0696,1.3156,10
0.027554,-10.6209,8.4021,0.9896,11
0.002426,-10.5124,7.4450,1.4550,12
0.000968,-10.4526,6.6769,1.3680,13
0.044555,-10.3641,5.8085,1.4346,14
0.040788,-10.3322,7.7785,1.4606,15
0.012536,-10.3155,4.8256,1.3933,16
0.002333,-10.2037,7.2088,1.3053,17
0.017828,-10.1518,6.2211,1.0356,18
0.010677,-10.0841,2.6041,1.3849,19
0.145371,-12.0356,4.5670,1.8822,1
0.000183,-9.8109,8.5253,2.4237,20
0.186074,-11.9048,5.1722,1.6496,2
0.017954,-11.4946,7.8350,1.3071,3
0.009795,-11.4344,8.9010,1.3170,4
0.018924,-10.9950,8.3834,1.4634,5
0.032860,-10.9524,5.8996,1.8035,6
0.078650,-10.8778,5.7832,1.5326,7
0.035509,-10.8693,6.3667,1.6459,8
0.030154,-10.6639,5.5178,1.4839,9
0.000000,-10.1172,9.8701,3.8375,10
0.000000,-10.0961,12.0414,3.4724,11
0.000024,-10.0642,7.6355,3.4760,12
0.000000,-10.0608,11.4704,3.2308,13
0.000000,-10.0225,10.9294,3.8033,14
0.000000,-10.0133,14.2522,3.3254,15
0.000000,-10.0100,10.4794,3.8106,16
0.000000,-9.9686,9.9372,3.2440,17
0.000001,-9.9530,7.2943,3.5035,18
0.000000,-9.9486,8.8015,2.7000,19
0.000005,-10.6823,9.5324,3.2008,1
0.000000,-9.9147,8.0007,3.3237,20
0.000000,-10.6137,9.6164,3.5821,2
0.000001,-10.3747,9.4782,3.3048,3
0.000000,-10.3469,6.6745,3.4755,4
0.000000,-10.3405,11.2344,3.3813,5
0.000000,-10.2579,16.5056,3.7373,6
0.000000,-10.2131,9.7443,3.7166,7
0.000000,-10.2124,10.9434,3.2915,8
0.000000,-10.1368,11.1837,2.7757,9
0.000039,-10.9170,1.2153,2.4051,1
0.000000,-8.4373,12.2005,1.9722,2
0.000000,-8.3992,10.3317,2.1705,3
0.000000,-8.0725,5.0880,2.3764,4
0.000000,-8.0431,10.9466,3.1907,5
0.000002,-7.9271,14.4903,4.3725,6
0.038424,-6.6014,4.7409,4.2989,10
0.959563,-9.5650,0.6571,1.2133,1
0.938505,-9.3615,5.4020,1.2971,2
0.896805,-8.1678,3.0602,1.2340,3
0.266802,-8.0290,1.5679,4.5674,4
0.769814,-7.8338,5.1825,4.5525,5
0.793435,-7.7605,5.4308,4.3053,6
0.541902,-7.4435,3.0273,4.3050,7
0.899380,-7.3812,4.0329,4.5548,8
0.953065,-7.1137,6.5182,1.2244,9
0.372137,-11.2458,6.0808,1.9851,1
0.418737,-10.0397,7.2306,1.5775,2
0.003166,-8.5789,6.8456,1.1616,3
0.027259,-8.5483,9.9276,1.9979,4
0.012957,-8.3388,7.9351,1.6070,5
0.016178,-11.1790,9.4164,1.6461,10
0.018043,-11.1690,9.3347,1.6321,11
0.000540,-10.8446,9.3831,1.7664,12
0.001974,-10.8186,10.4235,1.3499,13
0.006613,-10.7390,10.0227,1.3268,14
0.005080,-10.6408,4.8298,1.1972,15
0.001050,-10.6173,10.3239,1.3465,16
0.005350,-10.5203,9.1163,1.8699,17
0.009865,-10.5202,11.0912,2.8715,18
0.003281,-10.5060,10.3383,1.7929,19
0.006459,-12.4219,10.7167,1.7317,1
0.000254,-10.4726,2.9244,1.1162,20
0.000432,-12.2068,3.0475,1.3601,2
0.000836,-12.1809,10.5090,1.3220,3
0.000269,-12.0402,2.8676,1.3191,4
0.000236,-11.8624,2.1289,1.6425,5
0.001134,-11.6584,3.1646,1.0745,6
0.077185,-11.6531,5.3971,1.8625,7
0.177778,-11.4463,5.8972,1.8785,8
0.000300,-11.3595,2.6815,1.8956,9
0.000012,-16.4538,6.4797,2.2755,10
0.000009,-16.4412,6.7525,1.7006,11
0.000062,-16.3894,5.0321,1.9238,12
0.000001,-16.3097,7.2932,2.7414,13
0.000027,-16.2790,5.7135,1.4101,14
0.000019,-16.2734,7.6419,2.1888,15
0.000011,-16.2474,6.0736,2.5648,16
0.002625,-16.0836,2.0080,2.1115,17
0.001491,-16.0750,4.0355,4.0394,18
0.000000,-15.9561,9.5569,3.5468,19
0.008551,-17.0271,3.9657,1.4678,1
0.000041,-15.8679,3.7430,4.7668,20
0.099039,-16.9737,1.0672,2.2965,2
0.000015,-16.9596,6.8040,1.7036,3
0.000025,-16.9511,7.1341,1.9687,4
0.004796,-16.8962,3.8299,1.2712,5
0.000166,-16.8363,5.4994,2.5496,6
0.000095,-16.6803,4.4909,2.9972,7
0.000001,-16.6679,7.0350,2.0723,8
0.000016,-16.5506,6.0102,3.0702,9
0.985811,-15.8479,0.2660,0.9930,1
0.987128,-14.8489,1.9557,1.1495,2
0.972420,-13.8654,2.1541,1.1359,3
0.730567,-13.8421,2.2451,2.0033,4
0.105687,-13.4272,3.6324,1.2526,5
0.032572,-7.9167,6.0432,1.1596,10
0.030876,-7.9148,3.2610,5.0266,11
0.006034,-7.6822,4.2975,1.2086,12
0.000432,-7.4014,6.0421,5.0355,13
0.159357,-7.3333,3.5938,1.2195,14
0.001281,-7.2055,6.8897,1.2488,15
0.958300,-9.6107,1.2953,5.0286,1
0.876626,-9.3656,1.0871,0.9564,2
0.703360,-9.2517,1.6551,1.1256,3
0.053165,-8.9037,1.7643,5.0267,4
0.485777,-8.6361,2.0104,1.2208,5
0.006723,-8.2067,2.9918,1.5616,6
0.001317,-8.1968,5.9587,1.3861,7
0.002290,-8.0015,3.4121,5.0351,8
0.017186,-7.9919,6.0909,5.0351,9
0.024947,-13.1252,6.7871,1.6847,10
0.012372,-13.1217,7.9153,1.0951,11
0.505394,-12.9942,2.7326,1.8762,12
0.780241,-12.9743,7.1344,1.2755,13
0.006911,-12.9460,8.8194,1.2131,14
0.006893,-12.9265,5.9679,1.2860,15
0.016072,-12.8354,7.3701,1.8823,16
0.001528,-12.7966,11.8707,1.3041,17
0.002356,-12.7928,9.2027,1.2440,18
0.083216,-12.4014,7.1105,1.1867,19
0.963472,-15.3886,1.2268,1.2851,1
0.235486,-14.1364,8.0071,1.2855,2
0.142405,-13.9817,7.8079,1.2851,3
0.102501,-13.9407,4.5374,1.2844,4
0.917056,-13.9209,2.2924,1.7058,5
0.053822,-13.9018,4.2611,1.2860,6
0.979513,-13.8575,4.8957,1.5345,7
0.010544,-13.8496,7.7206,1.6981,8
0.014476,-13.1720,8.4387,1.6989,9
0.995974,-15.9915,0.7291,0.9559,1
0.981666,-13.7135,4.8140,0.9559,2
0.896066,-7.8206,1.7804,2.2618,1
0.003539,-6.4189,6.7960,2.3029,2
0.002103,-6.2076,6.2222,2.2259,3
0.016404,-5.7201,4.7031,2.1863,4
0.000166,-5.5701,7.0180,2.1965,5
0.001490,-5.2570,10.2654,2.1854,6
0.039700,-4.8695,3.1038,2.2444,7
0.000253,-4.8444,6.4626,2.1858,8
0.999735,-7.1012,1.1638,0.3347,1
0.978194,-5.3575,5.5756,0.3265,2
0.068784,-4.4142,5.8948,0.3751,3
0.001451,-7.6249,12.4943,0.3341,10
0.002580,-7.5858,10.2142,0.3418,11
0.890384,-7.4924,7.2971,0.3496,12
0.002408,-7.3216,11.9144,1.6767,13
0.002639,-7.2921,8.4114,1.7657,14
0.002850,-7.2311,9.6118,1.6365,15
0.005681,-7.1836,8.6236,1.6128,16
0.073456,-7.0799,9.1458,0.3243,17
0.002619,-6.8630,8.0104,1.7552,18
0.838630,-8.3418,3.9214,0.3169,1
0.009643,-8.2431,8.2268,0.3335,2
0.689679,-8.1907,6.5450,0.3311,3
0.766799,-8.0719,6.8082,0.3231,4
0.475945,-7.9772,6.0905,1.7489,5
0.074968,-7.9614,12.7517,0.3449,6
0.024272,-7.8224,12.7845,0.3463,7
0.003511,-7.7619,9.5103,0.3229,8
0.985489,-7.6850,3.8066,1.7529,9
0.051596,-6.6604,13.4260,0.2248,10
0.908846,-6.6553,3.3749,1.6824,11
0.054689,-6.6538,9.7719,0.2493,12
0.036395,-6.5595,10.9939,0.3024,13
0.059360,-6.5520,14.2799,0.2012,14
0.568858,-6.4854,4.3375,1.5426,15
0.050250,-6.4589,7.5416,0.3858,16
0.077087,-5.9869,11.0283,0.2281,17
0.971250,-5.9670,5.6821,2.2149,18
0.121318,-5.9121,14.4204,1.5392,19
0.969977,-8.3910,3.0158,0.2407,1
0.020107,-5.8294,11.8361,0.1991,20
0.962785,-8.3150,1.7953,0.1391,2
0.956202,-8.1489,3.3136,0.2540,3
0.731232,-7.8369,3.4130,0.2630,4
0.058088,-7.2013,8.8505,0.1836,5
0.030957,-6.9759,10.7167,0.1908,6
0.122492,-6.8366,6.5806,0.2365,7
0.272815,-6.8190,7.9474,0.2463,8
0.068225,-6.6890,11.4202,0.2065,9
0.005537,-7.3113,5.5898,2.3623,10
0.251838,-7.1888,3.7440,2.3379,11
0.027879,-7.1186,5.1641,2.3373,12
0.001053,-6.9900,3.7472,1.9489,13
0.077586,-6.8624,6.3587,3.5642,14
0.581235,-9.8300,4.3398,2.3406,1
0.216328,-9.4704,5.8599,1.2292,2
0.016480,-7.9268,3.9791,2.0812,3
0.037377,-7.7709,6.0253,2.3437,4
0.754896,-7.6866,2.8754,2.1766,5
0.049332,-7.4798,3.8439,2.3373,6
0.427836,-7.4653,1.0800,2.1877,7
0.301201,-7.4640,6.0173,2.3411,8
0.004859,-7.3164,5.1250,2.0565,9
0.942944,-17.7779,0.7717,1.7296,1
0.048103,-16.7821,10.2958,1.7379,2
0.193279,-15.9451,10.5426,1.7527,3
0.019863,-15.6530,4.3068,1.7329,4
0.451698,-15.5524,3.2019,1.2281,5
0.076153,-15.5051,10.9718,1.2794,6
0.216730,-14.9916,11.5169,0.3569,7
0.000956,-17.0617,8.8903,3.1440,10
0.000265,-16.9915,9.6283,2.9693,11
0.000876,-16.9614,5.2643,3.0924,12
0.000747,-16.9409,2.8790,3.1598,13
0.000988,-16.8949,9.6321,2.9049,14
0.000002,-16.7211,11.0712,3.0142,15
0.001224,-16.6854,4.7189,2.3397,16
0.001849,-16.4809,9.6882,1.7829,17
0.000903,-16.4809,9.3118,2.9148,18
0.000271,-16.4054,10.3305,1.2930,19
0.742839,-19.1012,1.2302,1.2935,1
0.005495,-16.3776,4.7846,2.9158,20
0.902833,-18.3019,2.3994,3.1445,2
0.576634,-18.1826,1.1139,3.1485,3
0.840747,-18.1678,2.8901,1.2932,4
0.778644,-17.6056,3.5314,1.2931,5
0.021267,-17.3781,3.0915,1.5353,6
0.019303,-17.3696,10.0269,3.0237,7
0.095920,-17.2577,5.0835,2.0293,8
0.023178,-17.2118,2.6456,2.9883,9
0.000106,-14.8788,9.9840,2.3245,10
0.001658,-14.5188,5.3207,3.1917,11
0.525332,-17.4418,1.9433,3.2320,1
0.854296,-17.3976,0.7120,1.2473,2
0.006459,-16.4701,2.8334,1.2481,3
0.611522,-16.3506,2.3196,1.5036,4
0.000564,-16.1730,10.8406,3.2759,5
0.001321,-15.2583,5.7971,3.2440,6
0.040610,-15.1787,2.6147,1.6312,7
0.000389,-15.0377,9.9829,3.2400,8
0.000077,-14.9387,9.7043,2.2222,9
0.008433,-15.7197,6.6986,1.3842,10
0.016731,-15.5456,4.6126,2.7486,11
0.008384,-15.4837,7.9418,1.0768,12
0.004741,-15.4533,6.4293,1.3595,13
0.003791,-15.2281,7.8702,2.7416,14
0.035536,-14.9976,4.7761,2.9879,15
0.003503,-14.9702,7.3383,1.3495,16
0.014814,-14.6299,8.3867,1.9332,17
0.665406,-17.5462,0.5443,1.3603,1
0.071205,-17.4113,3.3512,1.0838,2
0.116239,-16.7885,3.5216,1.3457,3
0.004224,-16.4616,7.0609,1.0479,4
0.008437,-16.3051,5.2055,1.3579,5
0.016096,-16.0587,3.3725,1.3596,6
0.052532,-15.9522,7.0141,1.3581,7
0.037865,-15.8772,7.8351,1.0699,8
0.018163,-15.7800,7.9081,2.7469,9
0.001687,-13.6162,6.3077,2.3482,10
0.000072,-13.5973,7.7939,1.2872,11
0.040006,-13.4031,7.6094,2.9093,12
0.000059,-13.1492,8.8609,1.2874,13
0.000036,-12.9935,9.8548,1.4620,14
0.000547,-12.9909,6.4925,2.9068,15
0.001927,-12.8939,8.2701,1.4614,16
0.002279,-12.7412,3.9418,1.2873,17
0.000146,-12.5893,13.4430,2.9075,18
0.000198,-12.4564,7.0490,1.2872,19
0.000103,-14.5039,10.3476,2.1555,1
0.000100,-12.4329,7.7977,2.4736,20
0.017639,-14.4583,4.0825,1.2873,2
0.000275,-14.3696,11.2050,2.3592,3
0.001776,-14.1294,11.8042,1.2872,4
0.000669,-14.1060,13.7444,2.3618,5
0.000219,-14.0548,8.6421,1.2873,6
0.060172,-13.7711,0.9246,1.5647,7
0.000236,-13.7185,12.9886,2.3306,8
0.000119,-13.7109,8.1350,2.3603,9
0.000000,-7.9527,7.7297,1.9989,10
0.000000,-7.9031,10.3148,3.7986,11
0.000001,-7.8928,11.9585,3.9412,12
0.000000,-7.8882,7.0915,3.0082,13
0.000006,-7.8752,11.7881,4.9639,14
0.000004,-7.8567,11.1496,1.5326,15
0.000003,-7.8343,14.4140,4.4584,16
0.000000,-7.8134,8.8039,2.0028,17
0.001224,-7.7893,8.0488,4.9480,18
0.000003,-7.7117,7.5149,4.1684,19
0.000000,-8.3992,9.0102,2.7163,1
0.000003,-7.6493,7.9311,4.7526,20
0.000016,-8.3648,8.5977,1.4376,2
0.000000,-8.3055,10.0115,2.4745,3
0.000000,-8.2476,8.5179,1.8686,4
0.000214,-8.2035,12.4911,1.7148,5
0.000001,-8.1963,9.4358,4.4318,6
0.000000,-8.1474,10.9697,4.0061,7
0.000001,-8.0246,10.1809,4.9687,8
0.000000,-7.9999,7.8207,1.6398,9
0.834265,-22.0160,0.3322,0.7181,1
0.000000,-6.3741,13.5059,4.8908,10
0.000000,-6.3104,14.2947,1.9592,11
0.000010,-6.2646,17.3010,4.8816,12
0.000000,-6.2165,15.5242,1.4940,13
0.000000,-6.1536,11.6669,4.8379,14
0.000001,-6.1126,10.0361,4.9146,15
0.000000,-6.1021,12.4023,1.3171,16
0.000000,-6.0972,11.4323,1.6111,17
0.000000,-6.0815,13.6469,4.8591,18
0.000000,-6.0327,18.5659,1.2542,19
0.000000,-6.7222,12.8816,4.7996,1
0.000000,-5.9346,10.6824,1.6907,20
0.000023,-6.6891,17.4987,4.9222,2
0.000001,-6.6174,19.3672,1.3469,3
0.000000,-6.5811,17.9231,1.4891,4
0.000000,-6.5557,11.2083,1.9332,5
0.000000,-6.5329,8.7834,1.7317,6
0.000000,-6.5128,15.9174,1.3505,7
0.000000,-6.4695,17.9637,1.2716,8
0.000000,-6.4525,13.7492,1.5718,9
0.000839,-16.2519,11.1143,2.0932,10
0.044094,-16.2304,17.0700,1.5953,11
0.014880,-19.2187,7.1116,1.5942,1
0.000967,-18.7237,9.1783,1.5431,2
0.000941,-18.4407,11.3667,1.8076,3
0.004761,-18.3721,11.4643,2.0769,4
0.434512,-17.5249,5.7673,2.0813,5
0.015958,-16.9074,14.0520,0.7712,6
0.003855,-16.9013,8.4748,1.8725,7
0.002209,-16.8456,13.6019,2.1017,8
0.000149,-16.3923,9.8335,1.8829,9
0.029892,-21.0205,6.5594,1.2543,1
0.044381,-20.6246,6.4808,3.1447,2
0.271977,-20.6194,6.1741,3.3043,3
0.101391,-20.5268,0.9851,1.2327,4
0.047902,-19.5287,3.0138,1.2373,5
0.002431,-18.1992,5.5094,3.3237,6
0.000092,-18.0323,14.3339,3.3525,7
0.989454,-6.7049,3.4367,2.2716,10
0.989732,-6.0799,2.4101,2.3579,11
0.980121,-6.0287,4.8799,1.3203,12
0.992922,-6.0214,3.4246,2.6073,13
0.979148,-5.4433,4.6405,0.5928,14
0.000032,-5.3400,10.7256,0.4016,15
0.000031,-5.3356,10.7902,0.3373,16
0.996758,-8.1532,0.2136,0.3200,1
0.996974,-8.1423,0.1846,0.2650,2
0.996030,-7.9274,2.4842,0.5377,3
0.996843,-7.8920,3.5339,0.5127,4
0.996480,-7.8864,3.5482,0.5101,5
0.996921,-7.7812,3.4768,0.5021,6
0.996732,-7.7697,3.4762,0.5274,7
0.995043,-7.7171,2.2658,0.5375,8
0.994382,-7.6959,2.4178,0.5162,9
0.999374,-16.3203,1.6863,0.7553,1
0.985285,-14.2987,3.3270,0.2658,2
0.957104,-9.1410,2.9458,0.9749,10
0.927981,-9.1390,3.0208,1.7057,11
0.823830,-9.1376,3.4618,0.9634,12
0.533947,-8.6930,2.0735,1.5835,13
0.976317,-8.1104,2.8611,1.5854,14
0.001661,-7.9554,8.9720,0.9361,15
0.000836,-7.9283,9.0798,1.5171,16
0.000712,-7.9164,9.1128,0.9190,17
0.024196,-7.8395,6.8431,0.9291,18
0.000155,-7.8072,9.0243,1.6985,19
0.974290,-9.5111,4.3216,1.5333,1
0.000272,-7.7757,9.1002,1.7049,20
0.972766,-9.5015,4.2992,1.5284,2
0.835134,-9.4421,3.8939,2.1810,3
0.844850,-9.4337,3.8764,2.1779,4
0.839053,-9.2990,0.8862,0.9350,5
0.651581,-9.2628,3.4268,2.1902,6
0.819585,-9.2605,0.8388,2.1895,7
0.943058,-9.2523,4.3173,1.7421,8
0.939939,-9.1990,2.9357,0.8915,9
0.991446,-18.9974,0.5388,1.2773,1
0.977573,-17.4703,11.9209,1.2332,2
0.948569,-16.5015,12.2535,1.3691,3
0.936782,-16.4476,11.6153,3.6027,4
0.590514,-16.2449,6.9959,0.8660,5
0.871931,-18.4914,0.2873,2.6450,1
0.004951,-16.8646,6.2500,2.6767,2
0.001505,-16.6398,6.3822,1.6242,3
0.048355,-16.6012,6.8691,2.4394,4
0.001592,-16.5861,6.3361,2.9678,5
0.018444,-16.2291,6.8120,2.9722,6
0.000219,-15.9554,7.1385,2.4368,7
0.002463,-15.7170,5.8454,2.6840,8
0.001486,-10.7417,4.8177,2.5481,10
0.010227,-10.5203,7.2062,2.4274,11
0.005121,-10.4337,6.8445,2.5385,12
0.353629,-10.2521,6.9712,1.4061,13
0.039280,-10.1410,5.3940,1.5561,14
0.946501,-13.0577,0.7330,2.5712,1
0.967878,-12.8985,2.2997,2.4486,2
0.789243,-12.3306,6.6496,1.0539,3
0.933806,-12.1947,3.4021,2.6136,4
0.257002,-12.1067,6.2502,2.4420,5
0.280336,-11.7541,7.0465,2.5919,6
0.087989,-11.4802,6.8298,2.2576,7
0.324941,-11.2839,6.7592,1.9643,8
0.002775,-10.9288,5.3195,2.5464,9
0.837309,-12.4455,0.2955,1.2873,1
0.506690,-11.9799,4.0003,1.3636,2
0.571930,-10.6277,1.0112,3.0232,3
0.503525,-10.3590,3.9977,3.3982,4
0.470160,-9.4652,1.5029,3.6687,5
0.004724,-9.4505,9.1547,1.3650,6
0.000000,-5.7176,13.3611,2.7488,10
0.000005,-5.6988,9.9183,1.5781,11
0.000000,-5.6612,8.2423,2.2607,12
0.000000,-5.6495,17.1524,1.4641,13
0.000001,-5.6458,14.7169,2.2532,14
0.000000,-5.6183,12.3614,2.3239,15
0.000000,-5.6161,13.7436,1.9049,16
0.000000,-5.6156,7.8981,2.2727,17
0.000000,-5.6068,12.7754,2.1681,18
0.000000,-5.5755,13.7236,1.9382,19
0.000000,-6.0222,16.9715,2.6176,1
0.000000,-5.5754,15.4922,1.9546,20
0.000025,-5.9849,11.1098,1.3768,2
0.000002,-5.9707,10.8276,2.6448,3
0.000000,-5.8988,17.6010,1.3752,4
0.000017,-5.8686,12.2950,1.9642,5
0.000000,-5.8308,15.7103,1.7763,6
0.000000,-5.8080,17.3141,1.3458,7
0.000004,-5.7577,15.0489,1.9561,8
0.000000,-5.7371,14.9034,2.1332,9
0.000210,-7.0320,7.2868,1.6406,10
0.000002,-7.0045,10.7838,1.7393,11
0.000001,-6.9674,10.4801,1.5036,12
0.000016,-6.8531,7.6862,3.2528,13
0.000006,-6.8459,10.1951,2.5746,14
0.000101,-6.8389,6.1066,1.5881,15
0.000006,-6.7377,11.5466,1.6291,16
0.000075,-6.6567,8.8248,2.2897,17
0.000124,-6.5119,11.8097,1.5858,18
0.000002,-6.4639,8.7826,2.4280,19
0.001427,-8.1513,7.7831,3.2559,1
0.000002,-6.4150,7.1455,2.0764,20
0.000394,-8.1321,6.1125,1.6534,2
0.000949,-7.9832,9.1295,3.2560,3
0.000048,-7.6507,9.5979,1.4215,4
0.000024,-7.4502,9.7642,2.4070,5
0.000028,-7.2997,10.3255,2.5208,6
0.000009,-7.2304,9.4779,1.6610,7
0.000008,-7.1020,10.0778,1.7558,8
0.000017,-7.0727,7.4484,3.2392,9
0.999941,-13.2272,0.1830,0.4288,1
0.994263,-12.6649,4.7525,0.4347,2
0.999912,-12.5485,2.8535,0.4433,3
0.988922,-11.5004,3.8310,0.4624,4
0.988502,-9.3571,1.5337,0.2980,1
0.910632,-9.1133,3.3176,0.4170,2
0.927919,-8.7558,4.1941,0.3032,3
0.748792,-7.9899,4.3068,1.4195,4
0.087553,-7.4078,10.4856,0.4570,5
0.033527,-6.8532,10.8952,2.1992,6
0.928999,-7.1775,5.2120,1.0265,10
0.844808,-7.1023,5.1077,0.9611,11
0.219119,-6.9788,5.9760,1.1176,12
0.041659,-6.5345,6.5116,0.9416,13
0.021821,-6.4636,6.2635,1.0516,14
0.018197,-6.4525,4.8577,1.1691,15
0.477192,-6.4374,3.9112,1.1470,16
0.022869,-6.1545,6.9274,1.1245,17
0.950861,-8.9763,0.9866,0.7709,1
0.467392,-8.2404,2.3672,1.0406,2
0.525925,-8.0039,2.7980,0.7982,3
0.625892,-7.7949,2.8470,0.8019,4
0.624713,-7.7064,2.6543,1.1399,5
0.966435,-7.5319,5.2369,1.0231,6
0.825758,-7.4382,5.7921,1.1447,7
0.109407,-7.3587,4.8940,1.0544,8
0.140562,-7.3101,6.8652,1.0497,9
0.992601,-10.2790,0.9577,0.6990,1
0.984312,-8.5266,2.7951,1.0213,2
0.982433,-7.9131,2.5675,1.5263,3
0.655683,-7.8060,6.1359,1.3640,4
0.433270,-7.3743,6.2544,1.8360,5
0.000025,-10.8290,11.2432,2.9072,10
0.000027,-10.8237,8.9016,2.1920,11
0.000360,-10.6451,19.1793,1.9498,12
0.000055,-10.5122,11.5878,2.8718,13
0.000013,-10.5048,6.3084,2.0474,14
0.000008,-10.4609,7.3262,2.1224,15
0.002479,-10.4519,6.0872,2.4491,16
0.000087,-10.4113,7.5514,3.6984,17
0.000021,-10.2460,11.6572,2.6192,18
0.000072,-10.1299,10.1565,1.8122,19
0.049288,-12.3353,6.0247,2.2851,1
0.000026,-9.9710,7.1667,2.6675,20
0.001197,-12.2920,10.8662,3.0471,2
0.000800,-12.1708,10.7124,2.2208,3
0.000064,-11.7749,14.2632,2.3008,4
0.078643,-11.7634,0.8125,3.0191,5
0.000332,-11.3848,13.6461,2.4787,6
0.000146,-11.2869,6.2176,2.1330,7
0.000513,-11.1409,11.4668,2.0189,8
0.000252,-11.0051,9.2451,1.5606,9
0.019593,-16.3839,10.5266,2.3021,1
0.212147,-16.1663,2.8166,2.2190,2
0.067949,-15.6317,1.1267,2.2388,3
0.003365,-15.0336,9.8147,2.3350,4
0.193918,-14.4970,10.1389,2.8100,5
0.004137,-13.8553,9.8286,3.4320,6
0.033943,-13.6710,10.0623,2.7589,7
0.005984,-13.4640,3.4575,2.2274,8
0.994706,-12.8558,0.2853,0.3971,1
0.890086,-12.5942,3.4262,0.3960,2
0.958193,-12.5175,3.1597,0.3958,3
0.874816,-12.3260,3.4852,0.4152,4
0.652112,-12.1437,3.7002,0.9828,5
0.548353,-11.8630,4.6604,0.4027,6
0.339421,-11.6413,4.9028,0.4036,7
0.958044,-11.4137,3.8932,0.3768,8
0.691968,-12.8567,5.9898,1.4430,10
0.257692,-12.7887,5.9647,1.4444,11
0.030038,-12.6422,8.1430,1.0858,12
0.281358,-12.6320,5.1486,1.5675,13
0.010676,-12.3862,4.8210,2.3273,14
0.015734,-12.3672,5.3082,1.5029,15
0.098557,-12.1519,9.1698,1.4415,16
0.003320,-11.9019,9.2096,1.4472,17
0.145175,-11.7462,3.9998,1.7657,18
0.000058,-11.6252,11.2035,1.5098,19
0.773827,-13.9102,5.8800,1.5042,1
0.160911,-11.6021,5.5969,2.1227,20
0.293181,-13.7536,5.3548,1.5013,2
0.765504,-13.5630,5.1204,1.5060,3
0.385312,-13.5097,6.4844,1.5003,4
0.092575,-13.4193,3.6240,1.4985,5
0.172373,-13.0464,7.8385,1.5005,6
0.054015,-13.0196,2.8225,1.5000,7
0.032166,-12.9505,4.4665,1.5052,8
0.427970,-12.9187,4.9764,1.1993,9
0.001513,-11.1251,9.1535,1.0103,10
0.021277,-10.9415,3.9852,1.0084,11
0.011755,-10.9404,5.4177,1.0105,12
0.015265,-10.3984,3.5215,1.0127,13
0.914369,-13.0419,0.8570,0.5456,1
0.415224,-12.1854,2.5264,1.0102,2
0.594815,-12.1243,3.3314,0.9993,3
0.209822,-11.9750,2.9912,0.9910,4
0.206956,-11.8169,2.7649,1.0008,5
0.018876,-11.8068,8.9552,1.0091,6
0.635292,-11.7405,2.4920,0.9983,7
0.000651,-11.6158,9.8257,1.0105,8
0.008767,-11.3948,3.3859,1.2088,9
0.156020,-11.2110,3.9451,1.5559,10
0.000008,-11.0094,11.8706,1.7484,11
0.001072,-10.7716,9.8670,0.9662,12
0.024885,-13.6068,9.2618,0.6856,1
0.238804,-13.5903,2.0172,0.5179,2
0.058004,-13.3415,9.1784,0.6763,3
0.091738,-12.9705,2.8447,0.5067,4
0.112932,-12.6689,3.7629,0.5049,5
0.023763,-12.4282,8.3236,0.6051,6
0.000252,-12.0604,10.0174,0.4933,7
0.010361,-11.5097,9.3013,1.8633,8
0.000249,-11.3621,9.5552,1.7711,9
0.938925,-17.1645,0.5794,0.2669,1
0.016430,-15.5256,10.5537,2.2601,2
0.690481,-15.3203,9.6682,2.2119,3
0.026937,-15.3037,11.4735,2.2518,4
0.068580,-14.7940,10.7820,2.2556,5
0.147522,-14.7847,3.2136,2.2677,6
0.031122,-14.5857,10.8584,2.2568,7
0.773771,-17.3272,0.6396,1.2898,1
0.492420,-15.5002,1.6355,1.3904,2
0.324616,-15.0864,4.9145,2.3726,3
0.177189,-15.0684,5.5181,1.2877,4
0.170199,-14.7619,5.3898,1.4107,5
0.238151,-14.6204,3.2773,2.3348,6
0.422664,-14.3352,5.9133,2.2698,7
0.018758,-9.1322,5.1988,1.5893,10
0.006687,-9.0831,4.5901,2.2345,11
0.056136,-9.0093,4.1981,1.4765,12
0.006303,-8.9231,5.4312,1.5657,13
0.124048,-8.9122,5.0411,1.4731,14
0.009145,-8.7970,5.3570,1.6628,15
0.006776,-8.7792,5.9342,1.4780,16
0.117139,-8.7652,5.5874,1.5859,17
0.003660,-8.7315,6.1839,1.5538,18
0.000571,-8.6471,7.6050,1.8124,19
0.005477,-9.7418,4.5543,1.4748,1
0.010536,-8.4914,5.5683,1.4794,20
0.052039,-9.5400,5.5533,1.5442,2
0.009780,-9.5031,5.2906,1.5078,3
0.003336,-9.5019,5.0161,1.4823,4
0.006035,-9.4427,4.3695,1.4890,5
0.091995,-9.4425,5.7923,1.3736,6
0.015845,-9.3158,5.6775,1.4336,7
